Type,Common Name of Products,Trade Name of Products,Registration No,Name of Registration Holder,Recommended Crops,Recommended Pests,Dosage rate/ha
FUNGICIDE,Sulfur (80%),Kumulus DF,AP-175,BASF Bangladesh Limited,Ground nut,Tikka,2.00 Kg
FUNGICIDE,Sulfur (80%),Thiovit 80 WG,AP-210,Syngenta Bangladesh Limited,Jute,Yellow mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Thiovit 80 WG,AP-210,Syngenta Bangladesh Limited,Betel vine,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Thiovit 80 WG,AP-210,Syngenta Bangladesh Limited,Tea,Red spider mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Thiovit 80 WG,AP-210,Syngenta Bangladesh Limited,Potato,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Thiovit 80 WG,AP-210,Syngenta Bangladesh Limited,Mango,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Thiovit 80 WG,AP-210,Syngenta Bangladesh Limited,Tomato,Late blight,2.00 Kg
FUNGICIDE,Sulfur (80%),Thiovit 80 WG,AP-210,Syngenta Bangladesh Limited,Chili,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Thiovit 80 WG,AP-210,Syngenta Bangladesh Limited,Rice,Brown spot,2.00 Kg
FUNGICIDE,Sulfur (80%),Sulfin 80 WP,AP-243,Shetu Pesticides Limited,Betel vine,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Sulfin 80 WP,AP-243,Shetu Pesticides Limited,Tea,Red spider mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Ronovit 80 WG,AP-444,National AgriCare Import & Export Ltd,Tea,Red spider mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Ronovit 80 WG,AP-444,National AgriCare Import & Export Ltd,Jute,Yellow mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Ronovit 80 WG,AP-444,National AgriCare Import & Export Ltd,Betel vine,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Sunvit 80 WDG,AP-463,Shetu Corporation Limited,Betel vine,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Sunvit 80 WDG,AP-463,Shetu Corporation Limited,Tea,Red spider mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Microsul 80 DF,AP-502,Chemolimpex Agro Limited,Tea,Red spider mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Microsul 80 DF,AP-502,Chemolimpex Agro Limited,Betel vine,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Gavit 80 WDG,AP-545,Global Agrochemicals Limited,Betel vine,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Gavit 80 WDG,AP-545,Global Agrochemicals Limited,Tea,Red spider mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Agrosulf 80 WP,AP-609,Haychem (Bangladesh) Limited,Betel vine,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Agrosulf 80 WP,AP-609,Haychem (Bangladesh) Limited,Tea,Red spider mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Agrosulf 80 WP,AP-609,Haychem (Bangladesh) Limited,Jute,Yellow mite,2.00 Kg
FUNGICIDE,Sulfur (80%),Savit 80 WDG,AP-1895,Modern Agro Care,Betel vine,Powdery mildew,2.00 Kg
FUNGICIDE,Sulfur (80%),Savit 80 WDG,AP-1895,Modern Agro Care,Tea,Red spider mite,2.00 Kg
FUNGICIDE,Tebuconazole (50%) + Trifloxystrobin (25%),Nativo 75 WG,AP-1776,Bayer CropScience Limited,Rice,Sheath blight,250 gm
FUNGICIDE,Tebuconazole (50%) + Trifloxystrobin (25%),Nativo 75 WG,AP-1776,Bayer CropScience Limited,Rice,Neck blast,250 gm
FUNGICIDE,Tricyclazole,Beam 75 WP,AP-461,Auto Crop Care Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Trooper 75 WP,AP-604,A-Intraco (Bangladesh) Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Tricore 75 WP,AP-1075,MAP Agro Industries Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Blastnil 75 WP,AP-1089,ACI Formulations Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Trifol 75 WP,AP-1138,Sinochem Bangladesh (Pvt) Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,G-Blast 75 WP,AP-1233,Global Agrovet Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Bicozole 75 WP,AP-1371,Bismillah Corporation Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Zole 75 WP,AP-1612,Atherton Imbros Company Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Blaster 75 WP,AP-1613,Sweet Agrovet Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Amiblast 75 WP,AP-1768,Amco Agricultural Industries,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Sublast 75 WP,AP-1769,Surovi Agro Industries Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,D-Blast 75 WP,AP-1770,Dreamland Agro Products,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Star 75 WP,AP-1771,Assign Crop Care Limited,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Trisole 75 WP,AP-1878,Asia Trade International,Rice,Blast disease,400 gm
FUNGICIDE,Tricyclazole,Greenblast 75 WP,AP-1879,Green Bangla Agrovet Limited,Rice,Blast disease,400 gm
FUNGICIDE,Validamycin,Validacin 3 L,AP-440,Auto Crop Care Limited,Rice,Sheath blight,500 ml
FUNGICIDE,Validamycin,Sheathmar 3 L,AP-1137,Shetu Corporation Limited,Rice,Sheath blight,500 ml
FUNGICIDE,Zineb,Ziman 80 WP,AP-1120,Alpha Agro Limited,Tomato,Late blight,2 gm/Litre of water
FUNGICIDE,Zineb,Indofil-Z-78,AP-1777,Auto Crop Care Limited,Potato,Late blight,2 gm/Litre of water
HERBICIDE,Acetochlor (14%) + Bensulfuron Methyl (4%),Solito 18 WP,AP-2273,Syngenta Bangladesh Limited,Rice,Broad & Grass weed,400 gm
HERBICIDE,Acetochlor (14%) + Bensulfuron Methyl (4%),Cleanweed 18 WP,AP-2771,Assign Crop Care Limited,Rice,Broad leaf & Sedge,400 gm
HERBICIDE,Anilofos,Arozin 30 EC,AP-209,A-Intraco (Bangladesh) Limited,Rice,Annual grasses,1.50 Litre
HERBICIDE,Anilofos,Arozin 30 EC,AP-209,A-Intraco (Bangladesh) Limited,Rice,Sedges,1.50 Litre
HERBICIDE,Anilofos,Aniloguard 30 EC,AP-452,Auto Crop Care Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Anilofos 30 EC,AP-1133,McDonald Bangladesh (Pvt) Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Rich 30 EC,AP-1134,Haychem (Bangladesh) Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Bico-nil 30 EC,AP-1249,Bismillah Corporation Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,M-Anil 30 EC,AP-1250,Meghna Fertilizer & Agro Chemicals Indus,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Fos 30 EC,AP-1364,Integrated Crop Solution Bangladesh,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Fozi 30 EC,AP-1365,Asia Trade International,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Topclean 30 EC,AP-1366,Top Agro Enterprise,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Agrostar 30 EC,AP-1367,Agro Chem Agribusiness,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Sunil 30 EC,AP-1368,Sun Seed Pesticides,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Econil 30 EC,AP-1369,Amco Agricultural Industries,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Sweetnil 30 EC,AP-1370,Sweet Agrovet Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Acifos 30 EC,AP-1593,ACI Formulations Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,S-Anil 30 EC,AP-1617,SAM Agro Chemical,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Riconil 30 EC,AP-1618,Rico Agrovet,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Agrofos 30 EC,AP-1619,Agrinet Crop Care Bangladesh,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Nokweed 30 EC,AP-1620,Nokon Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Al-Anil 30 EC,AP-1621,Alpha Agro Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Coronil 30 EC,AP-1622,Corbel International Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Pro-Anil 30 EC,AP-1623,Crop Protection & Care Centre,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,Sweed 30 EC,AP-1624,Smart Agrovet,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Anilofos,G-Fos 30 EC,AP-1625,Global Agrovet Limited,Rice,Annual grasses & Sedges,1.50 Litre
HERBICIDE,Bensulfuron Methyl (4%) + Acetochlor (14%),Sinar 18 WP,AP-2534,A-Intraco (Bangladesh) Limited,Rice,Broad leaf & Sedge,400 gm
HERBICIDE,Bensulfuron Methyl (4%) + Acetochlor (14%),Rice Guard 18 WP,AP-2536,Auto Crop Care Limited,Rice,Broad leaf & Sedge,400 gm
HERBICIDE,Bensulfuron Methyl (4%) + Acetochlor (14%),Benset 18 WP,AP-2537,Modern Agro Care,Rice,Broad leaf & Sedge,400 gm
HERBICIDE,Bensulfuron Methyl (4%) + Acetochlor (14%),Acirice 18 WP,AP-2538,Assign Crop Care Limited,Rice,Broad leaf & Sedge,400 gm
HERBICIDE,Bensulfuron Methyl (4%) + Acetochlor (14%),Agroclean 18 WP,AP-2539,Padma Agro Sprayers Co.,Rice,Broad leaf & Sedge,400 gm
HERBICIDE,Bensulfuron Methyl (4%) + Acetochlor (14%),Weedset 18 WP,AP-2615,Clean Agro,Rice,Broad leaf & Sedge,400 gm
HERBICIDE,Bensulfuron Methyl (4%) + Acetochlor (14%),Weed King 18 WP,AP-2616,R K Agro Products Limited,Rice,Broad leaf & Sedge,400 gm
HERBICIDE,Bensulfuron methyl (4%) + Bispyribac sodium (4%),Dipsulf 8 WP,AP-2776,Dreamland Agro Products,Rice,Broad leaf & Sedge,500 gm
